year,latitude,longitude,estimated_woodchuck_population,VOLCF_AC_UNADJ,wood_chucked_per_woodchuck_lbs,total_wood_chucked_lbs
2033,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2034,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2035,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2036,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2037,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2038,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2039,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2040,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2041,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2042,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2043,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2044,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2045,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2046,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2047,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2048,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2049,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2050,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2051,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2052,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2053,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2054,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2055,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2056,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2057,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2058,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2059,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2060,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2061,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2062,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2063,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2064,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2065,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2066,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2067,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2068,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2069,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2070,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2071,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2072,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2073,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2074,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2075,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2076,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2077,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2078,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2079,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2080,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2081,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2082,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2083,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2084,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2085,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2086,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2087,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2088,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2089,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2090,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2091,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2092,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2093,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2094,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2095,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2096,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2097,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2098,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2099,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2100,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2101,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2102,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2103,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2104,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2105,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2106,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2107,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2108,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2109,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2110,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2111,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2112,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2113,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2114,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2115,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2116,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2117,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2118,41.6,-75.2,50.0,307.1079051625,3.6384947864521013,181.92473932260506
2018,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2019,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2020,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2021,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2022,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2023,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2024,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2025,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2026,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2027,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2028,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2029,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2030,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2031,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2032,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2033,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2034,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2035,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2036,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2037,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2038,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2039,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2040,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2041,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2042,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2043,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2044,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2045,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2046,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2047,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2048,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2049,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2050,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2051,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2052,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2053,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2054,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2055,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2056,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2057,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2058,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2059,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2060,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2061,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2062,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2063,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2064,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2065,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2066,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2067,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2068,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2069,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2070,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2071,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2072,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2073,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2074,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2075,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2076,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2077,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2078,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2079,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2080,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2081,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2082,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2083,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2084,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2085,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2086,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2087,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2088,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2089,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2090,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2091,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2092,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2093,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2094,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2095,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2096,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2097,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2098,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2099,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2100,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2101,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2102,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2103,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2104,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2105,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2106,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2107,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2108,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2109,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2110,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2111,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2112,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2113,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2114,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2115,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2116,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2117,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2118,40.4,-79.5,31.988183752025936,2038.96324376875,25.396205220873732,812.3784792094693
2018,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2019,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2020,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2021,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2022,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2023,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2024,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2025,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2026,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2027,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2028,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2029,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2030,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2031,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2032,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2033,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2034,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2035,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2036,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2037,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2038,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2039,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2040,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2041,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2042,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
2043,41.3,-75.9,2549.406584278768,176.87860360625,2.0023931039535054,5104.914163533466
